instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,hr,is_holiday,is_weekday
14037,2012-08-13,3,1,8,0,1,1,1,0.66,0.6212,0.65,0.0896,3,11,14,1.0,Weekday,weekday
14038,2012-08-13,3,1,8,0,1,1,1,0.64,0.6061,0.69,0.1045,1,8,9,2.0,Weekday,weekday
14039,2012-08-13,3,1,8,0,1,1,1,0.64,0.6061,0.69,0.0,1,5,6,3.0,Weekday,weekday
14040,2012-08-13,3,1,8,0,1,1,1,0.64,0.6061,0.69,0.1045,0,11,11,4.0,Weekday,weekday
14041,2012-08-13,3,1,8,0,1,1,1,0.64,0.6061,0.69,0.1045,3,33,36,5.0,Weekday,weekday
14042,2012-08-13,3,1,8,0,1,1,1,0.62,0.5909,0.73,0.0896,4,155,159,6.0,Weekday,weekday
14043,2012-08-13,3,1,8,0,1,1,1,0.66,0.6212,0.65,0.1343,11,425,436,7.0,Weekday,weekday
14044,2012-08-13,3,1,8,0,1,1,2,0.72,0.6667,0.51,0.0896,25,648,673,8.0,Weekday,weekday
14045,2012-08-13,3,1,8,0,1,1,2,0.74,0.6667,0.45,0.0,40,265,305,9.0,Weekday,weekday
14046,2012-08-13,3,1,8,0,1,1,2,0.76,0.6818,0.4,0.0,88,111,199,10.0,Weekday,weekday
14047,2012-08-13,3,1,8,0,1,1,1,0.76,0.6818,0.4,0.0896,94,151,245,11.0,Weekday,weekday
14048,2012-08-13,3,1,8,0,1,1,1,0.78,0.697,0.4,0.194,96,180,276,12.0,Weekday,weekday
14049,2012-08-13,3,1,8,0,1,1,1,0.78,0.697,0.4,0.1642,79,175,254,13.0,Weekday,weekday
14050,2012-08-13,3,1,8,0,1,1,1,0.8,0.697,0.33,0.1045,85,163,248,14.0,Weekday,weekday
14051,2012-08-13,3,1,8,0,1,1,1,0.82,0.7273,0.34,0.2239,80,194,274,15.0,Weekday,weekday
14052,2012-08-13,3,1,8,0,1,1,1,0.8,0.7121,0.36,0.0896,116,348,464,16.0,Weekday,weekday
14053,2012-08-13,3,1,8,0,1,1,1,0.8,0.7121,0.36,0.1642,102,716,818,17.0,Weekday,weekday
14054,2012-08-13,3,1,8,0,1,1,1,0.76,0.697,0.52,0.2836,103,709,812,18.0,Weekday,weekday
14055,2012-08-13,3,1,8,0,1,1,1,0.74,0.6818,0.58,0.1642,88,467,555,19.0,Weekday,weekday
14056,2012-08-13,3,1,8,0,1,1,1,0.74,0.6818,0.62,0.2239,58,374,432,20.0,Weekday,weekday
14057,2012-08-13,3,1,8,0,1,1,1,0.72,0.6818,0.66,0.194,44,246,290,21.0,Weekday,weekday
14058,2012-08-13,3,1,8,0,1,1,1,0.72,0.6818,0.62,0.3284,44,148,192,22.0,Weekday,weekday
14059,2012-08-13,3,1,8,0,1,1,1,0.7,0.6515,0.7,0.2239,28,100,128,23.0,Weekday,weekday
14060,2012-08-14,3,1,8,0,2,1,1,0.7,0.6667,0.74,0.2239,12,48,60,0.0,Weekday,holiday
14061,2012-08-14,3,1,8,0,2,1,1,0.68,0.6364,0.79,0.2537,8,19,27,1.0,Weekday,holiday
14062,2012-08-14,3,1,8,0,2,1,2,0.68,0.6364,0.83,0.194,2,9,11,2.0,Weekday,holiday
14063,2012-08-14,3,1,8,0,2,1,2,0.68,0.6364,0.83,0.194,0,3,3,3.0,Weekday,holiday
14064,2012-08-14,3,1,8,0,2,1,2,0.68,0.6364,0.83,0.194,0,5,5,4.0,Weekday,holiday
14065,2012-08-14,3,1,8,0,2,1,2,0.68,0.6364,0.89,0.194,1,35,36,5.0,Weekday,holiday
14066,2012-08-14,3,1,8,0,2,1,3,0.64,0.5758,0.83,0.194,1,63,64,6.0,Weekday,holiday
14067,2012-08-14,3,1,8,0,2,1,2,0.66,0.6061,0.83,0.0896,1,178,179,7.0,Weekday,holiday
14068,2012-08-14,3,1,8,0,2,1,2,0.66,0.5909,0.89,0.0896,27,591,618,8.0,Weekday,holiday
14069,2012-08-14,3,1,8,0,2,1,2,0.7,0.6667,0.74,0.0,48,354,402,9.0,Weekday,holiday
14070,2012-08-14,3,1,8,0,2,1,1,0.7,0.6667,0.79,0.1045,53,155,208,10.0,Weekday,holiday
14071,2012-08-14,3,1,8,0,2,1,1,0.74,0.6818,0.62,0.0,69,127,196,11.0,Weekday,holiday
14072,2012-08-14,3,1,8,0,2,1,1,0.78,0.7121,0.49,0.1343,93,207,300,12.0,Weekday,holiday
14073,2012-08-14,3,1,8,0,2,1,1,0.8,0.7273,0.46,0.0896,83,203,286,13.0,Weekday,holiday
14074,2012-08-14,3,1,8,0,2,1,1,0.82,0.7424,0.41,0.2239,80,175,255,14.0,Weekday,holiday
14075,2012-08-14,3,1,8,0,2,1,1,0.82,0.7576,0.46,0.2239,84,199,283,15.0,Weekday,holiday
14076,2012-08-14,3,1,8,0,2,1,1,0.82,0.7424,0.43,0.2239,95,363,458,16.0,Weekday,holiday
14077,2012-08-14,3,1,8,0,2,1,3,0.76,0.7273,0.66,0.2537,78,734,812,17.0,Weekday,holiday
14078,2012-08-14,3,1,8,0,2,1,1,0.76,0.7121,0.62,0.2836,97,757,854,18.0,Weekday,holiday
14079,2012-08-14,3,1,8,0,2,1,1,0.76,0.7273,0.66,0.194,94,533,627,19.0,Weekday,holiday
14080,2012-08-14,3,1,8,0,2,1,1,0.74,0.7121,0.74,0.2239,65,371,436,20.0,Weekday,holiday
14081,2012-08-14,3,1,8,0,2,1,1,0.74,0.6818,0.62,0.2239,56,252,308,21.0,Weekday,holiday
14082,2012-08-14,3,1,8,0,2,1,1,0.72,0.6818,0.66,0.0896,28,161,189,22.0,Weekday,holiday
14083,2012-08-14,3,1,8,0,2,1,1,0.72,0.6818,0.66,0.1642,53,114,167,23.0,Weekday,holiday
14084,2012-08-15,3,1,8,0,3,1,1,0.7,0.6515,0.61,0.194,8,52,60,0.0,Weekday,holiday
14085,2012-08-15,3,1,8,0,3,1,1,0.7,0.6515,0.61,0.0,6,31,37,1.0,Weekday,holiday
14086,2012-08-15,3,1,8,0,3,1,1,0.68,0.6364,0.65,0.0,1,7,8,2.0,Weekday,holiday
14087,2012-08-15,3,1,8,0,3,1,1,0.66,0.6212,0.74,0.1045,1,10,11,3.0,Weekday,holiday
14088,2012-08-15,3,1,8,0,3,1,1,0.64,0.5758,0.83,0.1045,0,4,4,4.0,Weekday,holiday
14089,2012-08-15,3,1,8,0,3,1,1,0.64,0.5909,0.78,0.1045,4,35,39,5.0,Weekday,holiday
14090,2012-08-15,3,1,8,0,3,1,1,0.64,0.5909,0.78,0.1045,12,160,172,6.0,Weekday,holiday
14091,2012-08-15,3,1,8,0,3,1,2,0.66,0.6212,0.69,0.194,25,467,492,7.0,Weekday,holiday
14092,2012-08-15,3,1,8,0,3,1,2,0.7,0.6515,0.65,0.2836,40,642,682,8.0,Weekday,holiday
14093,2012-08-15,3,1,8,0,3,1,2,0.72,0.6818,0.62,0.194,57,310,367,9.0,Weekday,holiday
14094,2012-08-15,3,1,8,0,3,1,2,0.72,0.6818,0.62,0.194,70,163,233,10.0,Weekday,holiday
14095,2012-08-15,3,1,8,0,3,1,2,0.74,0.6818,0.58,0.194,80,155,235,11.0,Weekday,holiday
14096,2012-08-15,3,1,8,0,3,1,1,0.74,0.6818,0.55,0.2239,77,230,307,12.0,Weekday,holiday
14097,2012-08-15,3,1,8,0,3,1,2,0.78,0.7121,0.49,0.194,88,206,294,13.0,Weekday,holiday
14098,2012-08-15,3,1,8,0,3,1,2,0.76,0.697,0.52,0.2985,94,161,255,14.0,Weekday,holiday
14099,2012-08-15,3,1,8,0,3,1,1,0.76,0.697,0.52,0.2537,70,196,266,15.0,Weekday,holiday
14100,2012-08-15,3,1,8,0,3,1,1,0.76,0.6818,0.48,0.194,91,340,431,16.0,Weekday,holiday
14101,2012-08-15,3,1,8,0,3,1,1,0.74,0.6818,0.55,0.2836,102,749,851,17.0,Weekday,holiday
14102,2012-08-15,3,1,8,0,3,1,1,0.74,0.6667,0.51,0.2239,80,768,848,18.0,Weekday,holiday
14103,2012-08-15,3,1,8,0,3,1,1,0.7,0.6515,0.61,0.1343,124,525,649,19.0,Weekday,holiday
14104,2012-08-15,3,1,8,0,3,1,1,0.7,0.6515,0.61,0.1343,72,355,427,20.0,Weekday,holiday
14105,2012-08-15,3,1,8,0,3,1,1,0.7,0.6515,0.61,0.194,49,266,315,21.0,Weekday,holiday
14106,2012-08-15,3,1,8,0,3,1,1,0.7,0.6515,0.61,0.1642,29,197,226,22.0,Weekday,holiday
14107,2012-08-15,3,1,8,0,3,1,1,0.68,0.6364,0.65,0.1045,18,120,138,23.0,Weekday,holiday
14108,2012-08-16,3,1,8,0,4,1,1,0.66,0.6212,0.69,0.0,13,63,76,0.0,Weekday,holiday
14109,2012-08-16,3,1,8,0,4,1,1,0.64,0.6061,0.73,0.0,3,18,21,1.0,Weekday,holiday
14110,2012-08-16,3,1,8,0,4,1,1,0.64,0.6061,0.69,0.194,0,15,15,2.0,Weekday,holiday
14111,2012-08-16,3,1,8,0,4,1,1,0.62,0.5909,0.73,0.2537,0,4,4,3.0,Weekday,holiday
14112,2012-08-16,3,1,8,0,4,1,1,0.62,0.5909,0.73,0.2239,2,3,5,4.0,Weekday,holiday
14113,2012-08-16,3,1,8,0,4,1,1,0.6,0.5758,0.78,0.1642,7,30,37,5.0,Weekday,holiday
14114,2012-08-16,3,1,8,0,4,1,1,0.6,0.5758,0.78,0.1642,3,162,165,6.0,Weekday,holiday
14115,2012-08-16,3,1,8,0,4,1,1,0.64,0.6061,0.69,0.2239,16,448,464,7.0,Weekday,holiday
14116,2012-08-16,3,1,8,0,4,1,1,0.68,0.6364,0.61,0.194,33,649,682,8.0,Weekday,holiday
14117,2012-08-16,3,1,8,0,4,1,1,0.72,0.6667,0.54,0.1045,41,296,337,9.0,Weekday,holiday
14118,2012-08-16,3,1,8,0,4,1,1,0.74,0.6667,0.48,0.1343,78,121,199,10.0,Weekday,holiday
14119,2012-08-16,3,1,8,0,4,1,1,0.76,0.6667,0.37,0.0896,83,191,274,11.0,Weekday,holiday
14120,2012-08-16,3,1,8,0,4,1,1,0.8,0.697,0.33,0.1045,96,247,343,12.0,Weekday,holiday
14121,2012-08-16,3,1,8,0,4,1,1,0.8,0.697,0.31,0.2239,81,219,300,13.0,Weekday,holiday
14122,2012-08-16,3,1,8,0,4,1,1,0.82,0.7121,0.32,0.0,72,176,248,14.0,Weekday,holiday
14123,2012-08-16,3,1,8,0,4,1,1,0.8,0.697,0.33,0.2537,63,197,260,15.0,Weekday,holiday
14124,2012-08-16,3,1,8,0,4,1,1,0.82,0.7121,0.32,0.2239,79,340,419,16.0,Weekday,holiday
14125,2012-08-16,3,1,8,0,4,1,1,0.82,0.7273,0.34,0.194,130,767,897,17.0,Weekday,holiday
14126,2012-08-16,3,1,8,0,4,1,1,0.8,0.7121,0.36,0.0,109,723,832,18.0,Weekday,holiday
14127,2012-08-16,3,1,8,0,4,1,1,0.76,0.6818,0.4,0.1045,119,558,677,19.0,Weekday,holiday
14128,2012-08-16,3,1,8,0,4,1,1,0.76,0.6818,0.4,0.0896,100,414,514,20.0,Weekday,holiday
14129,2012-08-16,3,1,8,0,4,1,1,0.74,0.6667,0.48,0.194,83,273,356,21.0,Weekday,holiday
14130,2012-08-16,3,1,8,0,4,1,1,0.72,0.6667,0.51,0.1642,69,185,254,22.0,Weekday,holiday
14131,2012-08-16,3,1,8,0,4,1,1,0.7,0.6515,0.54,0.1045,58,168,226,23.0,Weekday,holiday
14132,2012-08-17,3,1,8,0,5,1,1,0.68,0.2424,0.57,0.1642,21,67,88,0.0,Weekday,holiday
14133,2012-08-17,3,1,8,0,5,1,1,0.66,0.2424,0.65,0.1045,16,38,54,1.0,Weekday,holiday
14134,2012-08-17,3,1,8,0,5,1,1,0.66,0.2424,0.61,0.1343,4,15,19,2.0,Weekday,holiday
14135,2012-08-17,3,1,8,0,5,1,1,0.64,0.2424,0.65,0.1045,0,6,6,3.0,Weekday,holiday
14136,2012-08-17,3,1,8,0,5,1,1,0.64,0.2424,0.73,0.1642,0,9,9,4.0,Weekday,holiday
14137,2012-08-17,3,1,8,0,5,1,1,0.64,0.2424,0.73,0.1045,2,34,36,5.0,Weekday,holiday
14138,2012-08-17,3,1,8,0,5,1,1,0.62,0.2424,0.78,0.1343,6,151,157,6.0,Weekday,holiday
14139,2012-08-17,3,1,8,0,5,1,1,0.64,0.2424,0.73,0.1045,11,368,379,7.0,Weekday,holiday
14140,2012-08-17,3,1,8,0,5,1,1,0.68,0.2424,0.65,0.1343,43,625,668,8.0,Weekday,holiday
14141,2012-08-17,3,1,8,0,5,1,1,0.7,0.2424,0.58,0.1045,58,320,378,9.0,Weekday,holiday
14142,2012-08-17,3,1,8,0,5,1,1,0.74,0.2424,0.55,0.1642,82,149,231,10.0,Weekday,holiday
14143,2012-08-17,3,1,8,0,5,1,1,0.76,0.2424,0.52,0.2836,98,205,303,11.0,Weekday,holiday
14144,2012-08-17,3,1,8,0,5,1,1,0.82,0.2424,0.41,0.2239,110,255,365,12.0,Weekday,holiday
14145,2012-08-17,3,1,8,0,5,1,1,0.84,0.2424,0.36,0.3881,103,254,357,13.0,Weekday,holiday
14146,2012-08-17,3,1,8,0,5,1,1,0.86,0.2424,0.34,0.4179,128,200,328,14.0,Weekday,holiday
14147,2012-08-17,3,1,8,0,5,1,1,0.86,0.2424,0.3,0.4627,127,256,383,15.0,Weekday,holiday
14148,2012-08-17,3,1,8,0,5,1,2,0.84,0.2424,0.32,0.4478,116,372,488,16.0,Weekday,holiday
14149,2012-08-17,3,1,8,0,5,1,1,0.82,0.2424,0.36,0.3284,144,647,791,17.0,Weekday,holiday
14150,2012-08-17,3,1,8,0,5,1,2,0.82,0.2424,0.38,0.2537,108,561,669,18.0,Weekday,holiday
14151,2012-08-17,3,1,8,0,5,1,2,0.74,0.2424,0.55,0.3881,88,403,491,19.0,Weekday,holiday
14152,2012-08-17,3,1,8,0,5,1,2,0.72,0.2424,0.58,0.2239,97,262,359,20.0,Weekday,holiday
14153,2012-08-17,3,1,8,0,5,1,2,0.68,0.2424,0.69,0.2985,57,198,255,21.0,Weekday,holiday
14154,2012-08-17,3,1,8,0,5,1,3,0.66,0.2424,0.83,0.194,43,170,213,22.0,Weekday,holiday
14155,2012-08-17,3,1,8,0,5,1,3,0.64,0.2424,0.83,0.2239,21,100,121,23.0,Weekday,holiday
14156,2012-08-18,3,1,8,0,6,0,2,0.64,0.5758,0.83,0.2239,6,99,105,0.0,Weekday,holiday
14157,2012-08-18,3,1,8,0,6,0,3,0.62,0.5455,0.94,0.1642,14,78,92,1.0,Weekday,holiday
14158,2012-08-18,3,1,8,0,6,0,3,0.62,0.5606,0.88,0.1642,4,39,43,2.0,Weekday,holiday
14159,2012-08-18,3,1,8,0,6,0,1,0.62,0.5606,0.88,0.194,7,23,30,3.0,Weekday,holiday
14160,2012-08-18,3,1,8,0,6,0,1,0.62,0.5909,0.73,0.2239,5,8,13,4.0,Weekday,holiday
14161,2012-08-18,3,1,8,0,6,0,1,0.6,0.5758,0.78,0.2537,2,7,9,5.0,Weekday,holiday
14162,2012-08-18,3,1,8,0,6,0,1,0.6,0.5606,0.83,0.2239,4,23,27,6.0,Weekday,holiday
14163,2012-08-18,3,1,8,0,6,0,1,0.6,0.5606,0.83,0.2239,12,52,64,7.0,Weekday,holiday
14164,2012-08-18,3,1,8,0,6,0,1,0.64,0.6061,0.69,0.2537,28,161,189,8.0,Weekday,holiday
14165,2012-08-18,3,1,8,0,6,0,1,0.66,0.6212,0.65,0.2836,81,211,292,9.0,Weekday,holiday
14166,2012-08-18,3,1,8,0,6,0,1,0.7,0.6515,0.54,0.1642,166,314,480,10.0,Weekday,holiday
14167,2012-08-18,3,1,8,0,6,0,1,0.72,0.6667,0.51,0.0,180,356,536,11.0,Weekday,holiday
14168,2012-08-18,3,1,8,0,6,0,1,0.76,0.6667,0.37,0.194,266,388,654,12.0,Weekday,holiday
14169,2012-08-18,3,1,8,0,6,0,1,0.74,0.6515,0.4,0.194,289,355,644,13.0,Weekday,holiday
14170,2012-08-18,3,1,8,0,6,0,1,0.76,0.6667,0.37,0.2836,242,356,598,14.0,Weekday,holiday
14171,2012-08-18,3,1,8,0,6,0,1,0.76,0.6667,0.37,0.2239,250,346,596,15.0,Weekday,holiday
14172,2012-08-18,3,1,8,0,6,0,1,0.76,0.6667,0.37,0.2537,287,354,641,16.0,Weekday,holiday
14173,2012-08-18,3,1,8,0,6,0,1,0.76,0.6667,0.37,0.2239,256,379,635,17.0,Weekday,holiday
14174,2012-08-18,3,1,8,0,6,0,1,0.74,0.6515,0.37,0.1642,225,329,554,18.0,Weekday,holiday
14175,2012-08-18,3,1,8,0,6,0,1,0.7,0.6364,0.45,0.1642,164,324,488,19.0,Weekday,holiday
14176,2012-08-18,3,1,8,0,6,0,1,0.7,0.6364,0.45,0.1045,99,242,341,20.0,Weekday,holiday
14177,2012-08-18,3,1,8,0,6,0,1,0.66,0.6212,0.61,0.0,90,248,338,21.0,Weekday,holiday
14178,2012-08-18,3,1,8,0,6,0,1,0.66,0.6212,0.61,0.0,90,171,261,22.0,Weekday,holiday
14179,2012-08-18,3,1,8,0,6,0,1,0.64,0.6061,0.65,0.0896,60,175,235,23.0,Weekday,holiday
14180,2012-08-19,3,1,8,0,0,0,1,0.66,0.6212,0.57,0.0896,44,143,187,0.0,Weekday,holiday
14181,2012-08-19,3,1,8,0,0,0,1,0.64,0.6061,0.65,0.0,29,102,131,1.0,Weekday,holiday
14182,2012-08-19,3,1,8,0,0,0,2,0.62,0.6061,0.69,0.0896,16,103,119,2.0,Weekday,holiday
14183,2012-08-19,3,1,8,0,0,0,2,0.62,0.6061,0.61,0.1642,21,34,55,3.0,Weekday,holiday
14184,2012-08-19,3,1,8,0,0,0,2,0.62,0.6061,0.65,0.1642,4,22,26,4.0,Weekday,holiday
14185,2012-08-19,3,1,8,0,0,0,2,0.6,0.5909,0.73,0.1343,3,8,11,5.0,Weekday,holiday
14186,2012-08-19,3,1,8,0,0,0,2,0.62,0.6061,0.69,0.1045,5,15,20,6.0,Weekday,holiday
14187,2012-08-19,3,1,8,0,0,0,2,0.62,0.6061,0.69,0.1343,12,29,41,7.0,Weekday,holiday
14188,2012-08-19,3,1,8,0,0,0,2,0.64,0.6061,0.69,0.1045,34,90,124,8.0,Weekday,holiday
14189,2012-08-19,3,1,8,0,0,0,2,0.66,0.6212,0.74,0.0,86,184,270,9.0,Weekday,holiday
14190,2012-08-19,3,1,8,0,0,0,2,0.68,0.6364,0.69,0.0,138,287,425,10.0,Weekday,holiday
14191,2012-08-19,3,1,8,0,0,0,3,0.64,0.5909,0.78,0.1642,83,189,272,11.0,Weekday,holiday
14192,2012-08-19,3,1,8,0,0,0,3,0.64,0.6061,0.73,0.0,112,186,298,12.0,Weekday,holiday
14193,2012-08-19,3,1,8,0,0,0,3,0.64,0.5758,0.83,0.1343,50,112,162,13.0,Weekday,holiday
14194,2012-08-19,3,1,8,0,0,0,3,0.64,0.6061,0.73,0.0,41,108,149,14.0,Weekday,holiday
14195,2012-08-19,3,1,8,0,0,0,2,0.64,0.6061,0.65,0.0,89,187,276,15.0,Weekday,holiday
14196,2012-08-19,3,1,8,0,0,0,2,0.66,0.6212,0.65,0.0,97,259,356,16.0,Weekday,holiday
14197,2012-08-19,3,1,8,0,0,0,2,0.64,0.5909,0.78,0.1045,76,267,343,17.0,Weekday,holiday
14198,2012-08-19,3,1,8,0,0,0,2,0.64,0.5909,0.78,0.1045,86,291,377,18.0,Weekday,holiday
14199,2012-08-19,3,1,8,0,0,0,2,0.64,0.6061,0.73,0.1343,72,269,341,19.0,Weekday,holiday
14200,2012-08-19,3,1,8,0,0,0,2,0.64,0.6061,0.73,0.194,61,213,274,20.0,Weekday,holiday
14201,2012-08-19,3,1,8,0,0,0,3,0.62,0.5909,0.78,0.0896,36,154,190,21.0,Weekday,holiday
14202,2012-08-19,3,1,8,0,0,0,2,0.62,0.5909,0.78,0.1642,6,50,56,22.0,Weekday,holiday
14203,2012-08-19,3,1,8,0,0,0,2,0.62,0.5909,0.73,0.0,7,39,46,23.0,Weekday,holiday
14204,2012-08-20,3,1,8,0,1,1,2,0.6,0.5606,0.83,0.1045,1,25,26,0.0,Weekday,weekday
14205,2012-08-20,3,1,8,0,1,1,1,0.6,0.5606,0.83,0.1642,0,10,10,1.0,Weekday,weekday
14206,2012-08-20,3,1,8,0,1,1,1,0.6,0.5606,0.83,0.1642,0,5,5,2.0,Weekday,weekday
14207,2012-08-20,3,1,8,0,1,1,1,0.6,0.5455,0.88,0.1045,0,3,3,3.0,Weekday,weekday
14208,2012-08-20,3,1,8,0,1,1,2,0.6,0.5606,0.83,0.0896,0,7,7,4.0,Weekday,weekday
14209,2012-08-20,3,1,8,0,1,1,2,0.6,0.5606,0.83,0.0,2,35,37,5.0,Weekday,weekday
14210,2012-08-20,3,1,8,0,1,1,2,0.6,0.5758,0.78,0.1343,6,155,161,6.0,Weekday,weekday
14211,2012-08-20,3,1,8,0,1,1,2,0.62,0.5909,0.78,0.1343,15,427,442,7.0,Weekday,weekday
14212,2012-08-20,3,1,8,0,1,1,2,0.62,0.5909,0.73,0.1045,37,618,655,8.0,Weekday,weekday
14213,2012-08-20,3,1,8,0,1,1,2,0.64,0.6061,0.69,0.0,55,302,357,9.0,Weekday,weekday
14214,2012-08-20,3,1,8,0,1,1,2,0.64,0.6061,0.69,0.0896,69,124,193,10.0,Weekday,weekday
14215,2012-08-20,3,1,8,0,1,1,1,0.66,0.6212,0.65,0.1045,90,151,241,11.0,Weekday,weekday
14216,2012-08-20,3,1,8,0,1,1,2,0.66,0.6212,0.61,0.1045,66,216,282,12.0,Weekday,weekday
14217,2012-08-20,3,1,8,0,1,1,1,0.7,0.6515,0.58,0.1343,97,194,291,13.0,Weekday,weekday
14218,2012-08-20,3,1,8,0,1,1,1,0.72,0.6667,0.54,0.1642,87,188,275,14.0,Weekday,weekday
14219,2012-08-20,3,1,8,0,1,1,1,0.72,0.6667,0.54,0.2537,102,207,309,15.0,Weekday,weekday
14220,2012-08-20,3,1,8,0,1,1,1,0.72,0.6667,0.54,0.2537,103,357,460,16.0,Weekday,weekday
14221,2012-08-20,3,1,8,0,1,1,1,0.7,0.6515,0.58,0.2836,83,810,893,17.0,Weekday,weekday
14222,2012-08-20,3,1,8,0,1,1,2,0.62,0.5909,0.78,0.2537,89,726,815,18.0,Weekday,weekday
14223,2012-08-20,3,1,8,0,1,1,2,0.62,0.5909,0.78,0.194,33,266,299,19.0,Weekday,weekday
14224,2012-08-20,3,1,8,0,1,1,2,0.62,0.5758,0.83,0.2836,30,231,261,20.0,Weekday,weekday
14225,2012-08-20,3,1,8,0,1,1,1,0.6,0.5606,0.83,0.0,26,219,245,21.0,Weekday,weekday
14226,2012-08-20,3,1,8,0,1,1,2,0.6,0.5606,0.83,0.0,25,136,161,22.0,Weekday,weekday
14227,2012-08-20,3,1,8,0,1,1,2,0.6,0.5606,0.83,0.0,10,92,102,23.0,Weekday,weekday
14228,2012-08-21,3,1,8,0,2,1,2,0.6,0.5606,0.83,0.0896,7,52,59,0.0,Weekday,holiday
14229,2012-08-21,3,1,8,0,2,1,2,0.6,0.5606,0.83,0.1343,11,22,33,1.0,Weekday,holiday
14230,2012-08-21,3,1,8,0,2,1,2,0.58,0.5455,0.88,0.2836,1,7,8,2.0,Weekday,holiday
14231,2012-08-21,3,1,8,0,2,1,1,0.56,0.5303,0.88,0.0,0,3,3,3.0,Weekday,holiday
14232,2012-08-21,3,1,8,0,2,1,1,0.56,0.5303,0.88,0.0,0,4,4,4.0,Weekday,holiday
14233,2012-08-21,3,1,8,0,2,1,1,0.56,0.5303,0.83,0.0896,4,30,34,5.0,Weekday,holiday
14234,2012-08-21,3,1,8,0,2,1,1,0.56,0.5303,0.83,0.1045,5,164,169,6.0,Weekday,holiday
14235,2012-08-21,3,1,8,0,2,1,1,0.6,0.5758,0.78,0.1045,19,500,519,7.0,Weekday,holiday
14236,2012-08-21,3,1,8,0,2,1,1,0.6,0.5758,0.78,0.1343,27,696,723,8.0,Weekday,holiday
14237,2012-08-21,3,1,8,0,2,1,1,0.64,0.6061,0.69,0.0,47,281,328,9.0,Weekday,holiday
14238,2012-08-21,3,1,8,0,2,1,1,0.66,0.6212,0.61,0.1045,58,120,178,10.0,Weekday,holiday
14239,2012-08-21,3,1,8,0,2,1,1,0.7,0.6515,0.54,0.0,61,195,256,11.0,Weekday,holiday
14240,2012-08-21,3,1,8,0,2,1,1,0.72,0.6515,0.45,0.0,79,226,305,12.0,Weekday,holiday
14241,2012-08-21,3,1,8,0,2,1,1,0.74,0.6515,0.4,0.0,76,255,331,13.0,Weekday,holiday
14242,2012-08-21,3,1,8,0,2,1,1,0.76,0.6667,0.37,0.0896,110,192,302,14.0,Weekday,holiday
14243,2012-08-21,3,1,8,0,2,1,1,0.76,0.6667,0.37,0.0,76,226,302,15.0,Weekday,holiday
14244,2012-08-21,3,1,8,0,2,1,1,0.76,0.6667,0.37,0.0,109,358,467,16.0,Weekday,holiday
14245,2012-08-21,3,1,8,0,2,1,1,0.74,0.6667,0.51,0.2836,92,786,878,17.0,Weekday,holiday
14246,2012-08-21,3,1,8,0,2,1,1,0.72,0.6667,0.54,0.2239,93,532,625,18.0,Weekday,holiday
14247,2012-08-21,3,1,8,0,2,1,3,0.62,0.5909,0.73,0.1045,56,420,476,19.0,Weekday,holiday
14248,2012-08-21,3,1,8,0,2,1,1,0.64,0.6061,0.73,0.0,62,296,358,20.0,Weekday,holiday
14249,2012-08-21,3,1,8,0,2,1,1,0.64,0.6061,0.73,0.0,41,239,280,21.0,Weekday,holiday
14250,2012-08-21,3,1,8,0,2,1,1,0.64,0.5909,0.78,0.0,24,208,232,22.0,Weekday,holiday
14251,2012-08-21,3,1,8,0,2,1,1,0.62,0.5758,0.83,0.0,23,113,136,23.0,Weekday,holiday
14252,2012-08-22,3,1,8,0,3,1,1,0.62,0.5758,0.83,0.1045,9,46,55,0.0,Weekday,holiday
14253,2012-08-22,3,1,8,0,3,1,1,0.62,0.5909,0.78,0.0,1,20,21,1.0,Weekday,holiday
14254,2012-08-22,3,1,8,0,3,1,1,0.62,0.5909,0.78,0.0,7,10,17,2.0,Weekday,holiday
14255,2012-08-22,3,1,8,0,3,1,1,0.62,0.5909,0.78,0.0,0,7,7,3.0,Weekday,holiday
14256,2012-08-22,3,1,8,0,3,1,1,0.58,0.5455,0.83,0.1045,1,7,8,4.0,Weekday,holiday
14257,2012-08-22,3,1,8,0,3,1,1,0.6,0.5758,0.78,0.0,2,38,40,5.0,Weekday,holiday
14258,2012-08-22,3,1,8,0,3,1,1,0.62,0.5909,0.73,0.0,12,175,187,6.0,Weekday,holiday
14259,2012-08-22,3,1,8,0,3,1,1,0.62,0.5909,0.78,0.0,16,537,553,7.0,Weekday,holiday
14260,2012-08-22,3,1,8,0,3,1,1,0.64,0.6061,0.73,0.0896,37,703,740,8.0,Weekday,holiday
14261,2012-08-22,3,1,8,0,3,1,1,0.68,0.6364,0.65,0.0,41,335,376,9.0,Weekday,holiday
14262,2012-08-22,3,1,8,0,3,1,1,0.7,0.6515,0.61,0.0896,66,159,225,10.0,Weekday,holiday
14263,2012-08-22,3,1,8,0,3,1,1,0.72,0.6667,0.58,0.0896,71,196,267,11.0,Weekday,holiday
14264,2012-08-22,3,1,8,0,3,1,1,0.74,0.6667,0.51,0.0,59,253,312,12.0,Weekday,holiday
14265,2012-08-22,3,1,8,0,3,1,1,0.76,0.6818,0.48,0.1045,74,242,316,13.0,Weekday,holiday
